jobLink,jobId,collectDate,jobTitle,salaryLow,jobSeniorityCategories,salaryHighAdj,companyName,jobCategory,employmentType,salaryMean
/pl/job/junior-php-developer-waynet-krakow-3fs2oc7,3fs2oc7,26/02/2023,"Junior PHP Developer",5000,"3. Junior",7000,"Waynet Sp. z o.o.",Backend,B2B,6000
/pl/job/angular-fullstack-developer-java-brainshare-it-krakow-3if7ius,3if7ius,26/02/2023,"Angular Fullstack Developer + Java",16000,"5. Mid",20000,"BrainSHARE IT",Fullstack,B2B,18000
/pl/job/azure-cloud-engineer-axa-it-solutions-warszawa-3ig8dwm,3ig8dwm,26/02/2023,"Azure Cloud Engineer",21000,"6. Mid-Senior",35280,"AXA IT Solutions","Big Data",B2B,28140
/pl/job/java-architect-finture-warszawa-3j0rkl5,3j0rkl5,26/02/2023,"Java Architect",28000,"6. Mid-Senior",32000,Finture,Architecture,B2B,30000
/pl/job/junior-remote-javascript-developer-offercloud-3jhq0ub,3jhq0ub,26/02/2023,"Junior Remote JavaScript Developer",7000,"3. Junior",12000,"OfferCloud Sp. z o.o.",Backend,"Employment Contract",9500
/pl/job/business-analyst-institutional-clients-raiffeisen-bank-international-ag-oddzial-w-polsce-warszawa-3jnhgvr,3jnhgvr,26/02/2023,"Business Analyst Institutional Clients",14000,"6. Mid-Senior",19000,,"Business Analysis",B2B,16500
/pl/job/senior-frontend-developer-bishop-co-kft-szeged-3m7uwwl,3m7uwwl,26/02/2023,"Senior Frontend Developer",11194,"6. Senior",16169,"Bishop Co Kft.",Frontend,OTHER,13682
/pl/job/specjalista-ds-social-media-strategiczni-pl-wroclaw-3miyn9h,3miyn9h,26/02/2023,"Specjalista ds. Social Media",4000,"5. Mid",7000,"Strategiczni.pl Sp. z o.o.",Marketing,"Employment Contract",5500
/pl/job/performance-marketing-specialist-veritas-group-wroclaw-3muyl1m,3muyl1m,26/02/2023,"Performance Marketing Specialist",7100,"5. Mid",8600,"Veritas Group",Marketing,B2B,7850
/pl/job/enterprise-architect-data-bayer-warszawa-3omf1to,3omf1to,26/02/2023,"Enterprise Architect Data",22000,"7. Senior-Expert",36000,"Bayer Sp. z o.o.",Inne,"Employment Contract",29000
/pl/job/recepcjonist-ka-alshaya-poland-warszawa-3pe7ot3,3pe7ot3,26/02/2023,Recepcjonist/ka,4000,"3. Junior",4500,"Alshaya Poland",Backoffice,"Employment Contract",4250
/pl/job/product-manager-fieldbee-gliwice-3psqgjz,3psqgjz,26/02/2023,"Product Manager",18898,"5. Mid",21260,FieldBee,"Product Management",B2B,20079
/pl/job/scrum-master-connectis-remote-3q09gj7,3q09gj7,26/02/2023,"Scrum Master",20800,"5. Mid",25600,Connectis_,Agile,B2B,23200
/pl/job/senior-project-manager-avenga-wroclaw-3roxcxr,3roxcxr,26/02/2023,"Senior Project Manager",25200,"6. Senior",28560,AVENGA,"Project Manager",B2B,26880
/pl/job/middle-qa-automation-java-engineer-gr8-tech-remote-3scsele,3scsele,26/02/2023,"Middle QA Automation (Java) Engineer",8926,"5. Mid",17852,"GR8 Tech",Testing,B2B,13389
/pl/job/remote-senior-php-backend-developer-grupa-absolvent-3srqrl2,3srqrl2,26/02/2023,"Remote Senior PHP Backend Developer",12000,"6. Senior",18000,"Grupa Absolvent",Backend,B2B,15000
/pl/job/senior-product-information-architect-grundfos-magyarorszag-kft-szekesfehervar-3su2xuf,3su2xuf,26/02/2023,"Senior Product Information Architect",9328,"6. Mid-Senior",13681,"GRUNDFOS Magyarország Kft.",Backend,"Employment Contract",11505
/pl/job/it-consultant-sap-successfactors-b-braun-poznan-3tgeepb,3tgeepb,26/02/2023,"IT Consultant SAP SuccessFactors",10000,"5. Mid",13000,"B. BRAUN",ERP,"Employment Contract",11500
/pl/job/software-embedded-linux-c-developer-harman-connected-services-remote-3twkrjx,3twkrjx,26/02/2023,"Software Embedded Linux/C++ Developer",25000,"7. Senior-Expert",38000,"HARMAN Connected Services",Embedded,B2B,31500
/pl/job/junior-fullstack-net-developer-next-technology-professionals-remote-3ut6rcs,3ut6rcs,26/02/2023,"Junior Fullstack .NET Developer",8000,"3. Junior",10000,"Next Technology Professionals",Fullstack,B2B,9000
/pl/job/senior-firmware-engineer-milo-solutions-ou-remote-3uv06eq,3uv06eq,26/02/2023,"Senior Firmware Engineer",14300,"7. Senior-Expert",22700,"Milo Solutions OÜ",Embedded,B2B,18500
/pl/job/specjalista-ds-systemu-erp-coig-katowice-3v2u2lm,3v2u2lm,26/02/2023,"Specjalista ds. systemu ERP",5000,"5. Mid",10000,COIG,ERP,B2B,7500
/pl/job/java-mid-fullstack-developer-cloud-hsbc-technology-poland-krakow-3vkibld,3vkibld,26/02/2023,"Java Mid Fullstack Developer - Cloud",12000,"5. Mid",18000,"HSBC Technology Poland",Fullstack,"Employment Contract",15000
/pl/job/sap-fiori-ui5-developer-with-german-gs-soft-remote-3wcm8ja,3wcm8ja,26/02/2023,"SAP FIORI UI5 Developer with German",27720,"6. Mid-Senior",39648,"GS-Soft Sp. z o.o.",ERP,B2B,33684
/pl/job/performance-marketing-specialist-giganci-programowania-warszawa-3wepkih,3wepkih,26/02/2023,"Performance Marketing Specialist",8000,"5. Mid",12000,"Giganci Programowania",Marketing,B2B,10000
/pl/job/in-house-copywriter-eng-delante-krakow-3widffw,3widffw,26/02/2023,"In-house Copywriter ENG",5800,"5. Mid",7500,Delante,Marketing,B2B,6650
/pl/job/principal-java-developer-avenga-remote-3wucajz,3wucajz,26/02/2023,"Principal Java Developer",31920,"8. Expert",38640,AVENGA,Backend,B2B,35280
/pl/job/remote-database-lead-clearscale-3y7gmpm,3y7gmpm,26/02/2023,"Remote Database Lead",27720,"7. Senior-Expert",35112,ClearScale,Backend,B2B,31416
/pl/job/senior-lead-automotive-software-engineer-codelab-remote-3ysu3aq,3ysu3aq,26/02/2023,"Senior/Lead Automotive Software Engineer",18000,"7. Senior-Expert",26000,Codelab,Embedded,B2B,22000
/pl/job/programista-infrastruktury-avenga-remote-3yvharo,3yvharo,26/02/2023,"Programista Infrastruktury",16800,"6. Mid-Senior",23520,Avenga,Inne,B2B,20160
/pl/job/e2e-connected-services-architect-harman-connected-services-remote-43r7n1w,43r7n1w,26/02/2023,"E2E - Connected Services Architect",21200,"6. Senior",37700,"HARMAN Connected Services",Embedded,B2B,29450
/pl/job/frontend-developer-learn-shopify-us-from-poland-with-dev-remote-475emns,475emns,26/02/2023,"Frontend developer | learn Shopify | US",8000,"5. Mid",13000,"From Poland With Dev",Frontend,B2B,10500
/pl/job/it-support-with-slovenian-remote-ework-group-4afmybm,4afmybm,26/02/2023,"IT Support with Slovenian *REMOTE*",6000,"3. Junior",7500,"Ework Group","IT Support","Employment Contract",6750
/pl/job/front-end-engineer-maxio-remote-4apifca,4apifca,26/02/2023,"Front-end Engineer",18000,"6. Mid-Senior",27000,Maxio,Frontend,B2B,22500
/pl/job/regionalny-przedstawiciel-handlowy-comerto-slupsk-4bxvj1l,4bxvj1l,26/02/2023,"Regionalny przedstawiciel handlowy",4500,"5. Mid",9000,Comerto,Sales,"Employment Contract",6750
/pl/job/remote-mid-frontend-developer-allbright-technologies-4cxiaoj,4cxiaoj,26/02/2023,"Remote Mid Frontend Developer",12000,"5. Mid",17000,"AllBright Technologies",Frontend,B2B,14500
/pl/job/remote-mid-devops-engineer-opsenio-4f8hfok,4f8hfok,26/02/2023,"Remote Mid DevOps Engineer",16000,"6. Mid-Senior",21500,Opsenio,DevOps,B2B,18750
/pl/job/angular-senior-frontend-developer-link-group-krakow-4flrdyr,4flrdyr,26/02/2023,"Angular Senior Frontend Developer",20160,"6. Senior",22600,"Link Group",Frontend,B2B,21380
/pl/job/specjalista-ka-ds-kadr-i-plac-profit-hr-w-imieniu-woolworth-polska-sp-z-o-o-katowice-4fuyfqp,4fuyfqp,26/02/2023,"SPECJALISTA/-KA DS. KADR I PŁAC",7000,"5. Mid",10000,"PROFIT HR w imieniu WOOLWORTH Polska Sp. z  o.o.",Backoffice,"Employment Contract",8500
/pl/job/sap-is-u-consultant-remote-gs-soft-4grkukz,4grkukz,26/02/2023,"SAP IS-U Consultant REMOTE",31584,"6. Mid-Senior",43512,"GS-Soft Sp. z o.o.",ERP,B2B,37548
/pl/job/linkbuilder-with-polish-boosta-remote-4hxqpzo,4hxqpzo,26/02/2023,"Linkbuilder with Polish",1824,"5. Mid",3270,Boosta,Marketing,"Employment Contract",2547
/pl/job/specjalista-ds-sprzedazy-nwic-new-wave-international-cargo-poland-gdynia-4iihwpt,4iihwpt,26/02/2023,"Specjalista ds. Sprzedaży",6000,"5. Mid",12000,,Sales,B2B,9000
/pl/job/social-media-communication-manager-bafood-warszawa-4ipzlm9,4ipzlm9,26/02/2023,"Social Media / Communication Manager",7000,"6. Mid-Senior",10000,bafood,Marketing,B2B,8500
/pl/job/cargo-sales-manager-adampol-warszawa-4iqrvcx,4iqrvcx,26/02/2023,"Cargo Sales Manager",12000,"6. Mid-Senior",15000,"Adampol S.A.",Sales,"Employment Contract",13500
/pl/job/web-designer-apn-promise-warszawa-4jdkxco,4jdkxco,26/02/2023,"Web Designer",5000,"5. Mid",8000,"APN Promise",Design,B2B,6500
/pl/job/szkoleniowiec-w-branzy-hvac-hays-poland-krakow-4jkfnve,4jkfnve,26/02/2023,"Szkoleniowiec w branży HVAC",12000,"6. Mid-Senior",14000,"Hays Poland",Sales,"Employment Contract",13000
/pl/job/pl-remote-enterprise-sales-executive-sentione-4jyeuha,4jyeuha,26/02/2023,"PL Remote Enterprise Sales Executive",15000,"6. Mid-Senior",15000,SentiOne,Sales,B2B,15000
/pl/job/software-development-engineer-ii-java-tesco-technology-krakow-4keyb4l,4keyb4l,26/02/2023,"Software Development Engineer II - Java",18000,"5. Mid",27000,"Tesco Technology",Backend,B2B,22500
/pl/job/mlodszy-programista-bazy-danych-p-p-h-legs-aleksandrowlodzki-4kxl5ke,4kxl5ke,26/02/2023,"Młodszy programista bazy danych",5000,"3. Junior",7000,"P.P.H. LEGS SP. ZO.O","IT Administrator","Employment Contract",6000
/pl/job/java-developer-sonerim-remote-4m5lry8,4m5lry8,26/02/2023,"Java Developer",9818,"6. Mid-Senior",14281,Sonerim,Backend,B2B,12050
/pl/job/devops-engineer-ulyssys-kft-remote-4md1wrv,4md1wrv,26/02/2023,"DevOps Engineer",13681,"6. Mid-Senior",17413,"Ulyssys Kft",DevOps,"Employment Contract",15547
/pl/job/marketing-manager-rent-a-car-solid-bridge-solutions-warszawa-4ndweyx,4ndweyx,26/02/2023,"Marketing Manager  Rent-a-Car",15000,"5. Mid",20000,"Solid Bridge Solutions Sp. z o.o.",Marketing,"Employment Contract",17500
/pl/job/product-manager-ework-group-warsaw-4nzw20k,4nzw20k,26/02/2023,"Product Manager",20160,"6. Mid-Senior",26880,"Ework Group","Product Management",B2B,23520
/pl/job/account-manager-vestigio-warszawa-4ognzmn,4ognzmn,26/02/2023,"Account Manager",5000,"5. Mid",6000,"Vestigio Sp. z o. o.",Sales,B2B,5500
/pl/job/hr-specialist-during-polska-gliwice-4ouo7mc,4ouo7mc,26/02/2023,"HR Specialist",3500,"5. Mid",4000,"During Polska",HR,"Employment Contract",3750
/pl/job/data-pipeline-engineer-instructure-hungary-kft-budapest-4qswtwo,4qswtwo,26/02/2023,"Data Pipeline Engineer",18657,"7. Senior-Expert",24876,"Instructure Hungary Kft","Big Data","Employment Contract",21767
/pl/job/senior-security-engineer-avp-state-street-remote-4sd1gy5,4sd1gy5,26/02/2023,"Senior Security Engineer- AVP",15166,"6. Mid-Senior",23000,"State Street",Security,"Employment Contract",19083
/pl/job/junior-inhouse-consultant-aesculap-chifa-remote-4smwy7o,4smwy7o,26/02/2023,"Junior Inhouse Consultant",7000,"3. Junior",8000,"Aesculap Chifa Sp. z o.o.","IT Support","Employment Contract",7500
/pl/job/remote-frontend-developer-angular-ping-4uocfrt,4uocfrt,26/02/2023,"Remote Frontend Developer (Angular)",16000,"6. Mid-Senior",20000,Ping,Frontend,B2B,18000
/pl/job/junior-go-developer-it-touch-warsaw-4uqjiqi,4uqjiqi,26/02/2023,"Junior Go Developer",6000,"3. Junior",10000,"IT Touch",Backend,B2B,8000
/pl/job/quality-assurance-engineer-avenga-krakow-4vgpgwc,4vgpgwc,26/02/2023,"Quality Assurance Engineer",16800,"5. Mid",20160,AVENGA,Testing,B2B,18480
/pl/job/devops-engineer-rtb-house-remote-4vq4gnn,4vq4gnn,26/02/2023,"DevOps Engineer",30000,"6. Mid-Senior",35000,"RTB House",DevOps,B2B,32500
/pl/job/supply-chain-consultant-softserve-remote-4vyj9dt,4vyj9dt,26/02/2023,"Supply Chain Consultant",19000,"6. Senior",24000,SoftServe,"Business Analysis",B2B,21500
/pl/job/junior-customer-success-with-spanish-synerise-s-a-remote-4wcu95q,4wcu95q,26/02/2023,"Junior Customer Success with Spanish",3500,"3. Junior",7000,,Sales,B2B,5250
/pl/job/junior-java-developer-poznan-supercomputing-and-networking-center-poznan-4wg2dcf,4wg2dcf,26/02/2023,"Junior Java Developer",5000,"3. Junior",8000,"Poznań Supercomputing and Networking Center",Backend,"Employment Contract",6500
/pl/job/remote-senior-rust-developer-p2-recruitment-4xkz2cq,4xkz2cq,26/02/2023,"Remote Senior Rust Developer",31496,"7. Senior-Expert",43307,"P2 Recruitment",Backend,B2B,37402
/pl/job/remote-mid-senior-tibco-specialist-natek-poland-4zdglvh,4zdglvh,26/02/2023,"Remote Mid/Senior TIBCO Specialist",17850,"6. Mid-Senior",19500,"NATEK Poland","IT Administrator",B2B,18675
/pl/job/ux-designer-connectis-wroclaw-4zzraph,4zzraph,26/02/2023,"UX Designer",15000,"6. Mid-Senior",20000,Connectis_,Design,B2B,17500
/pl/job/specjalista-ds-marketingu-easy-oze-remote-50znoat,50znoat,26/02/2023,"Specjalista ds. marketingu",7500,"6. Mid-Senior",12000,"EASY OZE sp. z o. o.",Marketing,"Employment Contract",9750
/pl/job/remote-qa-automation-engineer-python-antal-poland-52ywoyo,52ywoyo,26/02/2023,"Remote QA Automation Engineer (Python)",18000,"6. Mid-Senior",24000,"Antal Poland",Testing,B2B,21000
/pl/job/specjalista-ds-sprzedazy-restaumatic-zabrze-52zofsx,52zofsx,26/02/2023,"Specjalista ds. sprzedaży",4000,"3. Junior",7000,Restaumatic,Sales,OTHER,5500
/pl/job/junior-remote-backend-developer-sandis-53mjh3c,53mjh3c,26/02/2023,"Junior Remote Backend Developer",8000,"3. Junior",12000,"Sandis sp. z o.o.",Backend,B2B,10000
/pl/job/remote-senior-mobile-app-developer-szkola-w-chmurze-551vpj8,551vpj8,26/02/2023,"Remote Senior Mobile App Developer",15000,"6. Senior",20000,"Szkoła w Chmurze",Mobile,B2B,17500
/pl/job/remote-full-stack-node-js-developer-link-group-57zprah,57zprah,26/02/2023,"Remote Full Stack Node.js Developer",16000,"5. Mid",21000,"Link Group",Fullstack,B2B,18500
/pl/job/remote-blue-prism-abbyy-developer-link-group-583v26a,583v26a,26/02/2023,"Remote Blue Prism &amp; Abbyy Developer",15000,"5. Mid",17000,"Link Group","Business Intelligence",B2B,16000
/pl/job/junior-operations-specialist-tensorflight-poland-warszawa-5a2bvan,5a2bvan,26/02/2023,"Junior Operations Specialist",4000,"3. Junior",4500,"Tensorflight Poland",Backoffice,OTHER,4250
/pl/job/kotlin-java-software-engineer-instructure-hungary-kft-budapest-5akx4r2,5akx4r2,26/02/2023,"Kotlin/Java Software Engineer",16169,"6. Mid-Senior",27363,"Instructure Hungary Kft",Backend,"Employment Contract",21766
/pl/job/frontend-angular-developer-finture-warszawa-5baux3x,5baux3x,26/02/2023,"Frontend Angular Developer",22000,"6. Mid-Senior",27000,Finture,Frontend,B2B,24500
/pl/job/devops-engineer-itechart-poland-wroclaw-5djy7rj,5djy7rj,26/02/2023,"DevOps Engineer",16500,"6. Senior",25000,"iTechArt Poland",DevOps,B2B,20750
/pl/job/project-owner-sb-software-szczecin-5ekvxpb,5ekvxpb,26/02/2023,"Project Owner",6000,"3. Junior",7000,"SB SOFTWARE Sp. z o.o.","Project Manager",B2B,6500
/pl/job/manual-tester-hybrid-adrem-software-krakow-5fm6ekj,5fm6ekj,26/02/2023,"Manual Tester (Hybrid)",9000,"5. Mid",16000,"AdRem Software Sp. z o. o.",Testing,"Employment Contract",12500
/pl/job/senior-software-tester-macrix-technology-group-remote-5gfkkwc,5gfkkwc,26/02/2023,"Senior Software Tester",14500,"6. Senior",24000,"Macrix Technology Group",Testing,B2B,19250
/pl/job/programista-c-java-gomez-sp-k-remote-5gjm5oh,5gjm5oh,26/02/2023,"Programista C#/ Java",4500,"2. Trainee-Junior",7500,"Gomez sp. zoo sp. k",Fullstack,B2B,6000
/pl/job/business-development-manager-nwic-new-wave-international-cargo-poland-lublin-5gjp8v3,5gjp8v3,26/02/2023,"Business Development Manager",8000,"5. Mid",16000,,Sales,B2B,12000
/pl/job/software-dev-engineer-ii-frontend-tesco-technology-krakow-5gtpjxg,5gtpjxg,26/02/2023,"Software Dev Engineer II - Frontend",18000,"5. Mid",27000,"Tesco Technology",Frontend,B2B,22500
/pl/job/technical-recruiter-focal-systems-remote-5h6ib4a,5h6ib4a,26/02/2023,"Technical Recruiter",27000,"6. Mid-Senior",37000,"Focal Systems",HR,B2B,32000
/pl/job/remote-senior-it-team-lead-php-master-hr-5ilycoz,5ilycoz,26/02/2023,"Remote Senior IT Team Lead PHP",19000,"6. Senior",26000,"Master HR","Project Manager",B2B,22500
/pl/job/engineer-in-charge-with-relocation-zoostation-utrecht-5ngiv9e,5ngiv9e,26/02/2023,"Engineer in Charge with relocation",32967,"6. Senior",43616,ZooStation,"Project Manager","Employment Contract",38292
/pl/job/cloud-solution-architect-consult-red-remote-5qhtuka,5qhtuka,26/02/2023,"Cloud Solution Architect",40320,"7. Senior-Expert",47040,"Consult Red",DevOps,B2B,43680
/pl/job/delivery-manager-strix-krakow-5qkjjip,5qkjjip,26/02/2023,"Delivery Manager",15000,"6. Senior",20000,Strix,"Project Manager",B2B,17500
/pl/job/java-developer-finture-warszawa-5qqfkuq,5qqfkuq,26/02/2023,"Java Developer",10000,"5. Mid",15000,Finture,Backend,B2B,12500
/pl/job/system-administrator-avenga-lublin-5thheq1,5thheq1,26/02/2023,"System Administrator",11760,"5. Mid",15120,Avenga,"IT Administrator",B2B,13440
/pl/job/senior-python-developer-silent-eight-remote-5ti6cls,5ti6cls,26/02/2023,"Senior Python Developer",23000,"6. Senior",28000,"Silent Eight",Backend,B2B,25500
/pl/job/rendszerintegrator-biztonsagtechnika-civil-erando-rendszertechnika-kft-budapest-5tnly1i,5tnly1i,26/02/2023,"Rendszerintegrátor (biztonságtechnika)",4975,"5. Mid",9950,"IVIL ERANDO Rendszertechnika Kft.","IT Support","Employment Contract",7463
/pl/job/aximmetry-technician-aximmetry-technologies-ltd-budapest-5uexuz8,5uexuz8,26/02/2023,"Aximmetry Technician",4975,"5. Mid",8706,"Aximmetry Technologies Ltd.","IT Support","Employment Contract",6841
/pl/job/vue-js-developer-with-ms-sql-team-connect-remote-5ukw0s6,5ukw0s6,26/02/2023,"Vue.js Developer with MS SQL",25200,"5. Mid",27720,"Team Connect Sp. z o.o.",Frontend,B2B,26460
/pl/job/senior-fullstack-developer-net-primetals-technologies-poland-rzeszow-5wpfmnn,5wpfmnn,26/02/2023,"Senior Fullstack Developer (.NET)",18480,"6. Mid-Senior",25200,"Primetals Technologies Poland Sp. z o. o.",Fullstack,B2B,21840
/pl/job/mid-fullstack-java-developer-finitec-remote-5x7ypal,5x7ypal,26/02/2023,"Mid Fullstack Java Developer",16800,"5. Mid",21840,"Finitec Sp. z o. o",Fullstack,B2B,19320
/pl/job/it-analyst-consultant-ework-group-warszawa-5yw8aj7,5yw8aj7,26/02/2023,"IT Analyst - consultant",21000,"5. Mid",23520,"Ework Group",Inne,B2B,22260
/pl/job/senior-vue-js-developer-security-project-netguru-remote-60ntcd5,60ntcd5,26/02/2023,"Senior Vue.js Developer/Security Project",18898,"6. Senior",29764,Netguru,Frontend,"Employment Contract",24331
/pl/job/customer-support-j-wloski-angielski-grafton-recruitment-wroclaw-61ff91b,61ff91b,26/02/2023,"Customer Support j. włoski + angielski",6500,"5. Mid",7500,"Grafton Recruitment",Sales,"Employment Contract",7000
/pl/job/frontend-developer-peak-financial-services-budapest-61pzyvr,61pzyvr,26/02/2023,"Frontend Developer",7462,"6. Mid-Senior",14925,"Peak Financial Services",Frontend,B2B,11194
/pl/job/middle-android-developer-trinetix-remote-61yq9rf,61yq9rf,26/02/2023,"Middle Android Developer",15620,"5. Mid",20083,Trinetix,Mobile,"Employment Contract",17852
/pl/job/salesforce-devops-engineer-volvo-polska-remote-62pflda,62pflda,26/02/2023,"Salesforce DevOps Engineer",15000,"6. Mid-Senior",25000,"Volvo Polska",DevOps,"Employment Contract",20000
/pl/job/software-developer-with-python-sparkbit-spolka-z-o-o-warsaw-64ihbil,64ihbil,26/02/2023,"Software Developer with Python",15120,"5. Mid",19992,"Sparkbit spółka z o.o.",Fullstack,B2B,17556
/pl/job/key-account-manager-talex-warszawa-66voswv,66voswv,26/02/2023,"Key Account Manager",15000,"6. Senior",20000,"Talex S.A.",Sales,B2B,17500
/pl/job/medior-java-developer-flexion-mobile-plc-magyarorszagi-fioktelepe-budapest-66y3dmi,66y3dmi,26/02/2023,"Medior Java Developer",8706,"5. Mid",16169,"Flexion Mobile Plc Magyarországi Fióktelepe",Fullstack,"Employment Contract",12438
/pl/job/frontend-engineer-airtame-aps-remote-675ykjd,675ykjd,26/02/2023,"Frontend Engineer",12438,"5. Mid",24876,"Airtame Aps",Frontend,"Employment Contract",18657
/pl/job/it-recruitment-specialist-swing-development-warszawa-67mn9qm,67mn9qm,26/02/2023,"IT Recruitment Specialist",10000,"6. Mid-Senior",16000,"Swing Development",HR,B2B,13000
/pl/job/new-business-development-manager-pl-selectivv-warszawa-67ogsht,67ogsht,26/02/2023,"New Business Development Manager PL",7000,"5. Mid",12000,"Selectivv sp. z o.o.",Sales,"Employment Contract",9500
/pl/job/technical-product-owner-connectis-warszawa-69g7oam,69g7oam,26/02/2023,"Technical Product Owner",25000,"6. Mid-Senior",28500,Connectis_,"Product Management",B2B,26750
